,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
1253,1981-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,41.3,E
1257,1981-11,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.5,
1258,1981-11,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.1,
1259,1981-11,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,40.1,E
1260,1981-11,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,32.7,
1261,1981-11,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,26.7,
1262,1981-11,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1263,1981-11,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1264,1981-11,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1265,1981-11,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1266,1981-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1267,1981-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1268,1981-11,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1272,1981-11,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1273,1981-11,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1274,1981-11,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1275,1981-11,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1276,1981-11,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1277,1981-11,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1278,1981-11,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.2,
1279,1981-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,58.6,
1280,1981-11,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1371,1981-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,36.3,
1372,1981-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,35.2,
1373,1981-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,41.3,E
1377,1981-12,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.5,
1378,1981-12,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.1,
1379,1981-12,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,40.1,E
1380,1981-12,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,32.7,
1381,1981-12,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,26.7,
1382,1981-12,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1383,1981-12,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1384,1981-12,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1385,1981-12,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1386,1981-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1387,1981-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1388,1981-12,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1392,1981-12,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1393,1981-12,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1394,1981-12,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1395,1981-12,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1396,1981-12,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1397,1981-12,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1398,1981-12,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.2,
1399,1981-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,58.6,
1400,1981-12,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1491,1982-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,36.9,
1492,1982-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,36.0,
1493,1982-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,41.3,E
1497,1982-01,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.7,
1498,1982-01,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.2,
1499,1982-01,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,40.1,E
1500,1982-01,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,32.7,
1501,1982-01,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,26.7,
1502,1982-01,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1503,1982-01,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1504,1982-01,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1505,1982-01,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1506,1982-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1507,1982-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1508,1982-01,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1512,1982-01,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1513,1982-01,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1514,1982-01,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1515,1982-01,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1516,1982-01,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1517,1982-01,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1518,1982-01,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.2,
1519,1982-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,58.6,
1520,1982-01,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1611,1982-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,37.0,
1612,1982-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,36.2,
1613,1982-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,41.3,E
1617,1982-02,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.4,
1618,1982-02,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.0,
1619,1982-02,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,39.9,E
1620,1982-02,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,33.1,
1621,1982-02,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,27.0,
1622,1982-02,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1623,1982-02,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1624,1982-02,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1625,1982-02,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1626,1982-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1627,1982-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1628,1982-02,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1632,1982-02,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1633,1982-02,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1634,1982-02,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1635,1982-02,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1636,1982-02,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1637,1982-02,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1638,1982-02,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.5,
1639,1982-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,59.1,
1640,1982-02,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1731,1982-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,37.2,
1732,1982-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,36.1,
1733,1982-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,42.4,E
1737,1982-03,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.4,
1738,1982-03,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.0,
1739,1982-03,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,39.9,E
1740,1982-03,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,33.1,
1741,1982-03,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,27.0,
1742,1982-03,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1743,1982-03,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1744,1982-03,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1745,1982-03,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1746,1982-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1747,1982-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1748,1982-03,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1752,1982-03,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1753,1982-03,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1754,1982-03,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1755,1982-03,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1756,1982-03,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1757,1982-03,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1758,1982-03,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.7,
1759,1982-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,59.4,
1760,1982-03,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1851,1982-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,37.3,
1852,1982-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,36.3,
1853,1982-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,42.4,E
1857,1982-04,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.4,
1858,1982-04,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,28.0,
1859,1982-04,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,39.9,E
1860,1982-04,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,33.1,
1861,1982-04,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,27.0,
1862,1982-04,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1863,1982-04,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1864,1982-04,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1865,1982-04,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1866,1982-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.4,
1867,1982-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.0,
1868,1982-04,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1872,1982-04,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.2,
1873,1982-04,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1874,1982-04,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.0,E
1875,1982-04,"Windsor, Ontario",2011S0503559,Total (house and land),"Index, 201612=100",units,v111955517,58.3,
1876,1982-04,"Windsor, Ontario",2011S0503559,House only,"Index, 201612=100",units,v111955518,60.8,
1877,1982-04,"Windsor, Ontario",2011S0503559,Land only,"Index, 201612=100",units,v111955519,47.5,E
1878,1982-04,"Greater Sudbury, Ontario",2011S0503580,Total (house and land),"Index, 201612=100",units,v111955520,58.2,
1879,1982-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",units,v111955521,58.4,
1880,1982-04,"Greater Sudbury, Ontario",2011S0503580,Land only,"Index, 201612=100",units,v111955522,54.1,E
1971,1982-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,37.3,
1972,1982-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,36.3,
1973,1982-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,42.4,E
1977,1982-05,"Toronto, Ontario",2011S0503535,Total (house and land),"Index, 201612=100",units,v111955499,32.3,
1978,1982-05,"Toronto, Ontario",2011S0503535,House only,"Index, 201612=100",units,v111955500,27.9,
1979,1982-05,"Toronto, Ontario",2011S0503535,Land only,"Index, 201612=100",units,v111955501,39.9,E
1980,1982-05,"Hamilton, Ontario",2011S0503537,Total (house and land),"Index, 201612=100",units,v111955502,33.1,
1981,1982-05,"Hamilton, Ontario",2011S0503537,House only,"Index, 201612=100",units,v111955503,27.0,
1982,1982-05,"Hamilton, Ontario",2011S0503537,Land only,"Index, 201612=100",units,v111955504,50.2,E
1983,1982-05,"St. Catharines-Niagara, Ontario",2011S0503539,Total (house and land),"Index, 201612=100",units,v111955505,31.2,
1984,1982-05,"St. Catharines-Niagara, Ontario",2011S0503539,House only,"Index, 201612=100",units,v111955506,29.2,
1985,1982-05,"St. Catharines-Niagara, Ontario",2011S0503539,Land only,"Index, 201612=100",units,v111955507,35.6,E
1986,1982-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Total (house and land),"Index, 201612=100",units,v111955508,35.9,
1987,1982-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,House only,"Index, 201612=100",units,v111955509,32.5,
1988,1982-05,"Kitchener-Cambridge-Waterloo, Ontario",2011S0503541,Land only,"Index, 201612=100",units,v111955510,44.0,E
1992,1982-05,"London, Ontario",2011S0503555,Total (house and land),"Index, 201612=100",units,v111955514,34.3,
1993,1982-05,"London, Ontario",2011S0503555,House only,"Index, 201612=100",units,v111955515,29.7,
1994,1982-05,"London, Ontario",2011S0503555,Land only,"Index, 201612=100",units,v111955516,52.5,E
