,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
49894,2015-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.1,
49895,2015-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.1,E
49896,2015-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,103.1,
49897,2015-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,104.2,
49898,2015-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50004,2015-09,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.5,
50005,2015-09,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,96.6,
50006,2015-09,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50007,2015-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.5,
50008,2015-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,96.6,
50009,2015-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50010,2015-09,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,101.6,
50011,2015-09,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,102.4,
50012,2015-09,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.1,E
50013,2015-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.3,
50014,2015-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.3,
50015,2015-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.4,E
50016,2015-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,102.3,
50017,2015-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,103.1,
50018,2015-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50124,2015-10,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.6,
50125,2015-10,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,96.8,
50126,2015-10,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50127,2015-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.6,
50128,2015-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,96.8,
50129,2015-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50130,2015-10,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,101.3,
50131,2015-10,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,102.0,
50132,2015-10,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.1,E
50133,2015-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.2,
50134,2015-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.2,
50135,2015-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.4,E
50136,2015-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,101.9,
50137,2015-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,102.4,
50138,2015-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50244,2015-11,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.7,
50245,2015-11,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,96.9,
50246,2015-11,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50247,2015-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.7,
50248,2015-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,96.9,
50249,2015-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50250,2015-11,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,101.0,
50251,2015-11,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,101.6,
50252,2015-11,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.1,E
50253,2015-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.1,
50254,2015-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.1,
50255,2015-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.4,E
50256,2015-11,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,101.5,
50257,2015-11,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,102.0,
50258,2015-11,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50364,2015-12,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.7,
50365,2015-12,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,97.0,
50366,2015-12,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50367,2015-12,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.7,
50368,2015-12,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,97.0,
50369,2015-12,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50370,2015-12,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,101.1,
50371,2015-12,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,101.8,
50372,2015-12,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.2,E
50373,2015-12,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.6,
50374,2015-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.7,
50375,2015-12,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.7,E
50376,2015-12,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,101.4,
50377,2015-12,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,101.9,
50378,2015-12,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50484,2016-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.9,
50485,2016-01,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,97.2,
50486,2016-01,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50487,2016-01,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.9,
50488,2016-01,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,97.2,
50489,2016-01,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50490,2016-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,101.0,
50491,2016-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,101.6,
50492,2016-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.2,E
50493,2016-01,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.8,
50494,2016-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.9,
50495,2016-01,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,97.7,E
50496,2016-01,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,101.1,
50497,2016-01,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,101.4,
50498,2016-01,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50604,2016-02,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,97.9,
50605,2016-02,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,97.2,
50606,2016-02,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50607,2016-02,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,97.9,
50608,2016-02,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,97.2,
50609,2016-02,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50610,2016-02,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.8,
50611,2016-02,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,101.3,
50612,2016-02,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.3,E
50613,2016-02,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.8,
50614,2016-02,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.7,
50615,2016-02,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.0,E
50616,2016-02,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,100.8,
50617,2016-02,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,101.1,
50618,2016-02,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50724,2016-03,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,98.1,
50725,2016-03,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,97.5,
50726,2016-03,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50727,2016-03,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,98.1,
50728,2016-03,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,97.5,
50729,2016-03,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50730,2016-03,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.6,
50731,2016-03,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,101.0,
50732,2016-03,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.3,E
50733,2016-03,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.8,
50734,2016-03,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.8,
50735,2016-03,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.0,E
50736,2016-03,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,100.4,
50737,2016-03,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.6,
50738,2016-03,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50844,2016-04,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,98.3,
50845,2016-04,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,97.8,
50846,2016-04,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50847,2016-04,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,98.3,
50848,2016-04,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,97.8,
50849,2016-04,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50850,2016-04,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.3,
50851,2016-04,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,100.7,
50852,2016-04,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.3,E
50853,2016-04,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.7,
50854,2016-04,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.7,
50855,2016-04,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.0,E
50856,2016-04,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,100.1,
50857,2016-04,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.2,
50858,2016-04,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
50964,2016-05,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,98.5,
50965,2016-05,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,98.1,
50966,2016-05,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
50967,2016-05,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,98.5,
50968,2016-05,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,98.1,
50969,2016-05,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
50970,2016-05,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.2,
50971,2016-05,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,100.5,
50972,2016-05,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.4,E
50973,2016-05,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.3,
50974,2016-05,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.1,
50975,2016-05,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.1,E
50976,2016-05,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,100.1,
50977,2016-05,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.2,
50978,2016-05,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51084,2016-06,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,98.7,
51085,2016-06,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,98.4,
51086,2016-06,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
51087,2016-06,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,98.7,
51088,2016-06,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,98.4,
51089,2016-06,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
51090,2016-06,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.1,
51091,2016-06,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,100.3,
51092,2016-06,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.5,E
51093,2016-06,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.4,
51094,2016-06,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.1,
51095,2016-06,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.5,E
51096,2016-06,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.9,
51097,2016-06,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.8,
51098,2016-06,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51204,2016-07,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,98.9,
51205,2016-07,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,98.6,
51206,2016-07,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
51207,2016-07,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,98.9,
51208,2016-07,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,98.6,
51209,2016-07,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
51210,2016-07,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.0,
51211,2016-07,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,100.2,
51212,2016-07,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.5,E
51213,2016-07,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.6,
51214,2016-07,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,101.2,
51215,2016-07,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,98.6,E
51216,2016-07,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.7,
51217,2016-07,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.6,
51218,2016-07,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51324,2016-08,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,99.0,
51325,2016-08,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,98.9,
51326,2016-08,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.5,E
51327,2016-08,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,99.0,
51328,2016-08,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,98.9,
51329,2016-08,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.5,E
51330,2016-08,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,99.8,
51331,2016-08,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,99.6,
51332,2016-08,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,100.0,E
51333,2016-08,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.1,
51334,2016-08,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,100.0,
51335,2016-08,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,100.1,E
51336,2016-08,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.6,
51337,2016-08,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.4,
51338,2016-08,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51444,2016-09,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,99.4,
51445,2016-09,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,99.2,
51446,2016-09,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.8,E
51447,2016-09,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,99.4,
51448,2016-09,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,99.2,
51449,2016-09,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.8,E
51450,2016-09,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,99.8,
51451,2016-09,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,99.7,
51452,2016-09,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,100.0,E
51453,2016-09,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.1,
51454,2016-09,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,100.1,
51455,2016-09,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,100.0,E
51456,2016-09,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.6,
51457,2016-09,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.4,
51458,2016-09,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51564,2016-10,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,99.9,
51565,2016-10,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,99.9,
51566,2016-10,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,99.8,E
51567,2016-10,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,99.9,
51568,2016-10,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,99.9,
51569,2016-10,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,99.8,E
51570,2016-10,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,99.8,
51571,2016-10,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,99.7,
51572,2016-10,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,100.0,E
51573,2016-10,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.0,
51574,2016-10,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,100.0,
51575,2016-10,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,100.0,E
51576,2016-10,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.7,
51577,2016-10,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.6,
51578,2016-10,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51684,2016-11,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,100.0,
51685,2016-11,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,100.0,
51686,2016-11,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,100.0,E
51687,2016-11,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,100.0,
51688,2016-11,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,100.0,
51689,2016-11,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,100.0,E
51690,2016-11,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,99.7,
51691,2016-11,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,99.6,
51692,2016-11,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,100.0,E
51693,2016-11,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,99.7,
51694,2016-11,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,99.5,
51695,2016-11,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,100.0,E
51696,2016-11,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.7,
51697,2016-11,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.6,
51698,2016-11,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51804,2016-12,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,100.0,
51805,2016-12,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,100.0,
51806,2016-12,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,100.0,E
51807,2016-12,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,100.0,
51808,2016-12,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,100.0,
51809,2016-12,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,100.0,E
51810,2016-12,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,100.0,
51811,2016-12,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,100.0,
51812,2016-12,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,100.0,E
51813,2016-12,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,100.0,
51814,2016-12,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,100.0,
51815,2016-12,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,100.0,E
51816,2016-12,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,100.0,
51817,2016-12,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,100.0,
51818,2016-12,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
51924,2017-01,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,100.3,
51925,2017-01,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,100.5,
51926,2017-01,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,100.0,E
51927,2017-01,"Winnipeg, Manitoba",2011S0503602,Total (house and land),"Index, 201612=100",units,v111955529,100.3,
51928,2017-01,"Winnipeg, Manitoba",2011S0503602,House only,"Index, 201612=100",units,v111955530,100.5,
51929,2017-01,"Winnipeg, Manitoba",2011S0503602,Land only,"Index, 201612=100",units,v111955531,100.0,E
51930,2017-01,Saskatchewan,2016A000247,Total (house and land),"Index, 201612=100",units,v111955532,99.9,
51931,2017-01,Saskatchewan,2016A000247,House only,"Index, 201612=100",units,v111955533,99.9,
51932,2017-01,Saskatchewan,2016A000247,Land only,"Index, 201612=100",units,v111955534,99.9,E
51933,2017-01,"Regina, Saskatchewan",2011S0503705,Total (house and land),"Index, 201612=100",units,v111955535,99.8,
51934,2017-01,"Regina, Saskatchewan",2011S0503705,House only,"Index, 201612=100",units,v111955536,99.8,
51935,2017-01,"Regina, Saskatchewan",2011S0503705,Land only,"Index, 201612=100",units,v111955537,99.8,E
51936,2017-01,"Saskatoon, Saskatchewan",2011S0503725,Total (house and land),"Index, 201612=100",units,v111955538,99.9,
51937,2017-01,"Saskatoon, Saskatchewan",2011S0503725,House only,"Index, 201612=100",units,v111955539,99.9,
51938,2017-01,"Saskatoon, Saskatchewan",2011S0503725,Land only,"Index, 201612=100",units,v111955540,100.0,E
52044,2017-02,Manitoba,2016A000246,Total (house and land),"Index, 201612=100",units,v111955526,100.5,
52045,2017-02,Manitoba,2016A000246,House only,"Index, 201612=100",units,v111955527,100.7,
52046,2017-02,Manitoba,2016A000246,Land only,"Index, 201612=100",units,v111955528,100.0,E
