,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
57737,2021-02,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
57738,2021-02,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,112.7,
57739,2021-02,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,115.5,
57740,2021-02,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.6,E
57741,2021-02,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,112.7,
57742,2021-02,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,115.5,
57743,2021-02,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.6,E
57744,2021-02,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,105.5,
57745,2021-02,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,105.9,
57746,2021-02,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.0,E
57747,2021-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,105.5,
57748,2021-02,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,105.9,
57749,2021-02,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.0,E
57846,2021-03,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,101.5,
57847,2021-03,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,102.5,
57848,2021-03,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,99.9,E
57849,2021-03,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,101.5,
57850,2021-03,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,102.5,
57851,2021-03,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,99.9,E
57852,2021-03,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,113.9,E
57853,2021-03,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,116.0,E
57854,2021-03,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
57855,2021-03,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,113.9,E
57856,2021-03,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,116.0,E
57857,2021-03,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
57858,2021-03,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,113.8,
57859,2021-03,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,117.0,
57860,2021-03,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.6,E
57861,2021-03,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,113.8,
57862,2021-03,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,117.0,
57863,2021-03,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.6,E
57864,2021-03,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,108.5,
57865,2021-03,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,109.4,
57866,2021-03,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.0,E
57867,2021-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,108.5,
57868,2021-03,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,109.4,
57869,2021-03,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.0,E
57966,2021-04,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.1,
57967,2021-04,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.3,
57968,2021-04,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,99.9,E
57969,2021-04,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.1,
57970,2021-04,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.3,
57971,2021-04,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,99.9,E
57972,2021-04,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,115.2,E
57973,2021-04,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,117.5,E
57974,2021-04,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
57975,2021-04,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,115.2,E
57976,2021-04,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,117.5,E
57977,2021-04,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
57978,2021-04,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,116.0,
57979,2021-04,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,120.0,
57980,2021-04,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
57981,2021-04,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,116.0,
57982,2021-04,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,120.0,
57983,2021-04,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
57984,2021-04,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,110.2,
57985,2021-04,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,111.3,
57986,2021-04,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.1,E
57987,2021-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,110.2,
57988,2021-04,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,111.3,
57989,2021-04,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.1,E
58086,2021-05,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,101.7,
58087,2021-05,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,102.8,
58088,2021-05,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,99.9,E
58089,2021-05,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,101.7,
58090,2021-05,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,102.8,
58091,2021-05,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,99.9,E
58092,2021-05,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,118.9,E
58093,2021-05,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,121.9,E
58094,2021-05,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58095,2021-05,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,118.9,E
58096,2021-05,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,121.9,E
58097,2021-05,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58098,2021-05,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58099,2021-05,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58100,2021-05,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58101,2021-05,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58102,2021-05,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58103,2021-05,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58104,2021-05,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,109.4,
58105,2021-05,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,110.2,
58106,2021-05,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.3,E
58107,2021-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,109.4,
58108,2021-05,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,110.2,
58109,2021-05,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.3,E
58206,2021-06,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.2,
58207,2021-06,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.5,
58208,2021-06,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,99.9,E
58209,2021-06,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.2,
58210,2021-06,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.5,
58211,2021-06,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,99.9,E
58212,2021-06,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,118.9,E
58213,2021-06,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,121.9,E
58214,2021-06,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58215,2021-06,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,118.9,E
58216,2021-06,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,121.9,E
58217,2021-06,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58218,2021-06,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58219,2021-06,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58220,2021-06,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58221,2021-06,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58222,2021-06,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58223,2021-06,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58224,2021-06,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,111.1,
58225,2021-06,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,110.8,
58226,2021-06,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58227,2021-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,111.1,
58228,2021-06,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,110.8,
58229,2021-06,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58326,2021-07,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.3,
58327,2021-07,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.6,
58328,2021-07,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,99.9,E
58329,2021-07,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.3,
58330,2021-07,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.6,
58331,2021-07,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,99.9,E
58332,2021-07,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.7,E
58333,2021-07,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.8,E
58334,2021-07,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58335,2021-07,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.7,E
58336,2021-07,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.8,E
58337,2021-07,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58338,2021-07,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58339,2021-07,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58340,2021-07,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58341,2021-07,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58342,2021-07,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58343,2021-07,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58344,2021-07,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,112.2,
58345,2021-07,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,112.2,
58346,2021-07,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58347,2021-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,112.2,
58348,2021-07,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,112.2,
58349,2021-07,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58446,2021-08,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.8,
58447,2021-08,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.7,
58448,2021-08,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,101.8,E
58449,2021-08,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.8,
58450,2021-08,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.7,
58451,2021-08,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,101.8,E
58452,2021-08,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.8,E
58453,2021-08,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.9,E
58454,2021-08,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58455,2021-08,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.8,E
58456,2021-08,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.9,E
58457,2021-08,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58458,2021-08,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58459,2021-08,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58460,2021-08,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58461,2021-08,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58462,2021-08,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58463,2021-08,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58464,2021-08,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,114.1,
58465,2021-08,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,114.6,
58466,2021-08,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58467,2021-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,114.1,
58468,2021-08,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,114.6,
58469,2021-08,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58566,2021-09,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.3,
58567,2021-09,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.1,
58568,2021-09,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,101.8,E
58569,2021-09,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.3,
58570,2021-09,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.1,
58571,2021-09,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,101.8,E
58572,2021-09,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.7,E
58573,2021-09,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.8,E
58574,2021-09,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58575,2021-09,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.7,E
58576,2021-09,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.8,E
58577,2021-09,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58578,2021-09,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58579,2021-09,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58580,2021-09,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58581,2021-09,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58582,2021-09,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58583,2021-09,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58584,2021-09,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,114.1,
58585,2021-09,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,114.6,
58586,2021-09,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58587,2021-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,114.1,
58588,2021-09,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,114.6,
58589,2021-09,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58686,2021-10,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,102.3,
58687,2021-10,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,103.1,
58688,2021-10,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,101.8,E
58689,2021-10,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,102.3,
58690,2021-10,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,103.1,
58691,2021-10,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,101.8,E
58692,2021-10,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.7,E
58693,2021-10,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.8,E
58694,2021-10,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58695,2021-10,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.7,E
58696,2021-10,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.8,E
58697,2021-10,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58698,2021-10,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58699,2021-10,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58700,2021-10,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58701,2021-10,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58702,2021-10,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58703,2021-10,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58704,2021-10,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,114.2,
58705,2021-10,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,114.7,
58706,2021-10,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58707,2021-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,114.2,
58708,2021-10,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,114.7,
58709,2021-10,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58806,2021-11,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,103.5,
58807,2021-11,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,104.7,
58808,2021-11,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,102.4,E
58809,2021-11,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,103.5,
58810,2021-11,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,104.7,
58811,2021-11,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,102.4,E
58812,2021-11,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.7,E
58813,2021-11,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.8,E
58814,2021-11,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.3,E
58815,2021-11,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.7,E
58816,2021-11,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.8,E
58817,2021-11,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.3,E
58818,2021-11,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58819,2021-11,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58820,2021-11,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58821,2021-11,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58822,2021-11,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58823,2021-11,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58824,2021-11,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,114.2,
58825,2021-11,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,114.7,
58826,2021-11,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58827,2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,114.2,
58828,2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,114.7,
58829,2021-11,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
58926,2021-12,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,103.5,
58927,2021-12,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,104.7,
58928,2021-12,Newfoundland and Labrador,2016A000210,Land only,"Index, 201612=100",units,v111955450,102.4,E
58929,2021-12,"St. John's, Newfoundland and Labrador",2011S05031,Total (house and land),"Index, 201612=100",units,v111955451,103.5,
58930,2021-12,"St. John's, Newfoundland and Labrador",2011S05031,House only,"Index, 201612=100",units,v111955452,104.7,
58931,2021-12,"St. John's, Newfoundland and Labrador",2011S05031,Land only,"Index, 201612=100",units,v111955453,102.4,E
58932,2021-12,Prince Edward Island,2016A000211,Total (house and land),"Index, 201612=100",units,v111955454,119.5,E
58933,2021-12,Prince Edward Island,2016A000211,House only,"Index, 201612=100",units,v111955455,123.6,E
58934,2021-12,Prince Edward Island,2016A000211,Land only,"Index, 201612=100",units,v111955456,103.1,E
58935,2021-12,"Charlottetown, Prince Edward Island",2011S0504105,Total (house and land),"Index, 201612=100",units,v111955457,119.5,E
58936,2021-12,"Charlottetown, Prince Edward Island",2011S0504105,House only,"Index, 201612=100",units,v111955458,123.6,E
58937,2021-12,"Charlottetown, Prince Edward Island",2011S0504105,Land only,"Index, 201612=100",units,v111955459,103.1,E
58938,2021-12,Nova Scotia,2016A000212,Total (house and land),"Index, 201612=100",units,v111955460,117.8,
58939,2021-12,Nova Scotia,2016A000212,House only,"Index, 201612=100",units,v111955461,122.3,
58940,2021-12,Nova Scotia,2016A000212,Land only,"Index, 201612=100",units,v111955462,103.5,E
58941,2021-12,"Halifax, Nova Scotia",2011S0503205,Total (house and land),"Index, 201612=100",units,v111955463,117.8,
58942,2021-12,"Halifax, Nova Scotia",2011S0503205,House only,"Index, 201612=100",units,v111955464,122.3,
58943,2021-12,"Halifax, Nova Scotia",2011S0503205,Land only,"Index, 201612=100",units,v111955465,103.5,E
58944,2021-12,New Brunswick,2016A000213,Total (house and land),"Index, 201612=100",units,v111955466,115.5,
58945,2021-12,New Brunswick,2016A000213,House only,"Index, 201612=100",units,v111955467,116.2,
58946,2021-12,New Brunswick,2016A000213,Land only,"Index, 201612=100",units,v111955468,102.5,E
58947,2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",,Total (house and land),"Index, 201612=100",units,v111955469,115.5,
58948,2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",,House only,"Index, 201612=100",units,v111955470,116.2,
58949,2021-12,"Saint John, Fredericton, and Moncton, New Brunswick",,Land only,"Index, 201612=100",units,v111955471,102.5,E
59046,2022-01,Newfoundland and Labrador,2016A000210,Total (house and land),"Index, 201612=100",units,v111955448,104.7,
59047,2022-01,Newfoundland and Labrador,2016A000210,House only,"Index, 201612=100",units,v111955449,106.7,
