,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
55675,2019-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,107.0,
55676,2019-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,105.9,E
55677,2019-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.1,
55678,2019-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,100.5,
55679,2019-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,101.6,E
55788,2019-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,106.0,
55789,2019-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,106.1,
55790,2019-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,104.5,E
55791,2019-09,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.0,
55792,2019-09,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,104.0,
55793,2019-09,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
55794,2019-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.7,
55795,2019-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,106.8,
55796,2019-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,105.0,E
55797,2019-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.5,
55798,2019-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,100.8,
55799,2019-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.4,E
55908,2019-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,105.8,
55909,2019-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.7,
55910,2019-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,104.5,E
55911,2019-10,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.3,
55912,2019-10,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,104.3,
55913,2019-10,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
55914,2019-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.4,
55915,2019-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,106.2,
55916,2019-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,105.0,E
55917,2019-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.5,
55918,2019-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,100.8,
55919,2019-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.4,E
56028,2019-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,105.3,
56029,2019-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.5,
56030,2019-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,104.8,E
56031,2019-11,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.4,
56032,2019-11,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,104.5,
56033,2019-11,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56034,2019-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,105.8,
56035,2019-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,104.8,
56036,2019-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,105.3,E
56037,2019-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.6,
56038,2019-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,100.7,
56039,2019-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.7,E
56148,2019-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,105.7,
56149,2019-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.8,
56150,2019-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,105.2,E
56151,2019-12,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.4,
56152,2019-12,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,104.5,
56153,2019-12,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56154,2019-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.2,
56155,2019-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.1,
56156,2019-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,105.8,E
56157,2019-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.8,
56158,2019-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,101.0,
56159,2019-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.7,E
56268,2020-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,105.5,
56269,2020-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.2,
56270,2020-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.3,E
56271,2020-01,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,104.0,
56272,2020-01,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.5,
56273,2020-01,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56274,2020-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.0,
56275,2020-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,104.3,
56276,2020-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.1,E
56277,2020-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,101.8,
56278,2020-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,101.0,
56279,2020-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.7,E
56388,2020-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,105.9,
56389,2020-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,104.5,
56390,2020-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.5,E
56391,2020-02,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.8,
56392,2020-02,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.3,
56393,2020-02,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56394,2020-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.4,
56395,2020-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,104.6,
56396,2020-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.2,E
56397,2020-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.8,
56398,2020-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.2,
56399,2020-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.1,E
56508,2020-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,106.3,
56509,2020-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.1,
56510,2020-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.8,E
56511,2020-03,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.8,
56512,2020-03,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.3,
56513,2020-03,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56514,2020-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.9,
56515,2020-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.2,
56516,2020-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.7,E
56517,2020-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.6,
56518,2020-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.1,
56519,2020-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
56628,2020-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,106.3,
56629,2020-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.0,
56630,2020-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.8,E
56631,2020-04,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.8,
56632,2020-04,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.3,
56633,2020-04,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56634,2020-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.9,
56635,2020-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.2,
56636,2020-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.7,E
56637,2020-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.6,
56638,2020-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.1,
56639,2020-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
56748,2020-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,106.3,
56749,2020-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.1,
56750,2020-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.8,E
56751,2020-05,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,103.8,
56752,2020-05,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.2,
56753,2020-05,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56754,2020-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,106.9,
56755,2020-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.2,
56756,2020-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.7,E
56757,2020-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.6,
56758,2020-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.1,
56759,2020-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
56868,2020-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,106.4,
56869,2020-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.1,
56870,2020-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,106.8,E
56871,2020-06,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,104.2,
56872,2020-06,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,105.9,
56873,2020-06,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56874,2020-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,107.0,
56875,2020-06,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.2,
56876,2020-06,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,107.7,E
56877,2020-06,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.6,
56878,2020-06,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.1,
56879,2020-06,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
56988,2020-07,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,107.2,
56989,2020-07,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,105.6,
56990,2020-07,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,108.0,E
56991,2020-07,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,104.3,
56992,2020-07,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,106.1,
56993,2020-07,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
56994,2020-07,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,107.8,
56995,2020-07,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,105.8,
56996,2020-07,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,109.0,E
56997,2020-07,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,102.6,
56998,2020-07,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.1,
56999,2020-07,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
57108,2020-08,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,108.1,
57109,2020-08,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,107.0,
57110,2020-08,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,108.5,E
57111,2020-08,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,105.1,
57112,2020-08,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,107.5,
57113,2020-08,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
57114,2020-08,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,108.9,
57115,2020-08,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,107.3,
57116,2020-08,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,109.6,E
57117,2020-08,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,103.0,
57118,2020-08,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,102.5,
57119,2020-08,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
57228,2020-09,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,110.2,
57229,2020-09,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,109.7,
57230,2020-09,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,109.2,E
57231,2020-09,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,105.4,
57232,2020-09,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,108.0,
57233,2020-09,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
57234,2020-09,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,111.1,
57235,2020-09,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,110.1,
57236,2020-09,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,110.4,E
57237,2020-09,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,105.6,
57238,2020-09,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,106.0,
57239,2020-09,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,102.8,E
57348,2020-10,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,111.5,
57349,2020-10,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,111.6,
57350,2020-10,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,109.8,E
57351,2020-10,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,105.4,
57352,2020-10,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,108.0,
57353,2020-10,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,101.5,E
57354,2020-10,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,112.5,
57355,2020-10,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,112.3,
57356,2020-10,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,111.1,E
57357,2020-10,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,105.8,
57358,2020-10,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,106.3,
57359,2020-10,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.0,E
57468,2020-11,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,111.8,
57469,2020-11,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,112.0,
57470,2020-11,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,110.2,E
57471,2020-11,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,106.8,
57472,2020-11,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,108.8,
57473,2020-11,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,104.0,E
57474,2020-11,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,112.8,
57475,2020-11,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,112.6,
57476,2020-11,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,111.3,E
57477,2020-11,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,106.5,
57478,2020-11,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,107.0,
57479,2020-11,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.5,E
57588,2020-12,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,111.9,
57589,2020-12,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,111.9,
57590,2020-12,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,110.4,E
57591,2020-12,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,106.8,
57592,2020-12,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,108.8,
57593,2020-12,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,104.0,E
57594,2020-12,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,112.8,
57595,2020-12,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,112.4,
57596,2020-12,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,111.5,E
57597,2020-12,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,107.7,
57598,2020-12,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,109.0,
57599,2020-12,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.5,E
57708,2021-01,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,112.3,
57709,2021-01,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,112.2,
57710,2021-01,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,110.7,E
57711,2021-01,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,107.6,
57712,2021-01,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,110.2,
57713,2021-01,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,104.0,E
57714,2021-01,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,113.1,
57715,2021-01,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,112.5,
57716,2021-01,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,111.9,E
57717,2021-01,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,107.8,
57718,2021-01,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,109.1,
57719,2021-01,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,103.6,E
57828,2021-02,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,116.3,
57829,2021-02,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,115.3,
57830,2021-02,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,112.5,E
57831,2021-02,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,109.6,
57832,2021-02,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,112.0,
57833,2021-02,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,106.7,E
57834,2021-02,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,117.6,
57835,2021-02,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,116.0,
57836,2021-02,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,113.8,E
57837,2021-02,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,108.5,
57838,2021-02,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,110.2,
57839,2021-02,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,104.0,E
57948,2021-03,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,117.2,
57949,2021-03,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,116.3,
57950,2021-03,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,113.1,E
57951,2021-03,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,111.8,
57952,2021-03,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,115.2,
57953,2021-03,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,106.9,E
57954,2021-03,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,118.2,
57955,2021-03,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,116.3,
57956,2021-03,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,114.4,E
57957,2021-03,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,111.0,
57958,2021-03,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,115.8,
57959,2021-03,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,104.0,E
58068,2021-04,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,118.9,
58069,2021-04,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,115.4,
58070,2021-04,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,117.3,E
58071,2021-04,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,113.5,
58072,2021-04,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,117.7,
58073,2021-04,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,106.2,E
58074,2021-04,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,120.0,
58075,2021-04,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,114.8,
58076,2021-04,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,119.0,E
58077,2021-04,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,112.4,
58078,2021-04,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,117.2,
58079,2021-04,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,106.4,E
58188,2021-05,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,120.0,
58189,2021-05,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,117.4,
58190,2021-05,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,117.4,E
58191,2021-05,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,117.3,
58192,2021-05,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,118.8,
58193,2021-05,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,116.2,E
58194,2021-05,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,120.9,
58195,2021-05,"Vancouver, British Columbia",2011S0503933,House only,"Index, 201612=100",units,v111955557,117.1,
58196,2021-05,"Vancouver, British Columbia",2011S0503933,Land only,"Index, 201612=100",units,v111955558,118.6,E
58197,2021-05,"Victoria, British Columbia",2011S0503935,Total (house and land),"Index, 201612=100",units,v111955559,112.7,
58198,2021-05,"Victoria, British Columbia",2011S0503935,House only,"Index, 201612=100",units,v111955560,117.8,
58199,2021-05,"Victoria, British Columbia",2011S0503935,Land only,"Index, 201612=100",units,v111955561,106.4,E
58308,2021-06,British Columbia,2016A000259,Total (house and land),"Index, 201612=100",units,v111955550,119.7,
58309,2021-06,British Columbia,2016A000259,House only,"Index, 201612=100",units,v111955551,118.4,
58310,2021-06,British Columbia,2016A000259,Land only,"Index, 201612=100",units,v111955552,115.5,E
58311,2021-06,"Kelowna, British Columbia",2011S0503915,Total (house and land),"Index, 201612=100",units,v111955553,118.5,
58312,2021-06,"Kelowna, British Columbia",2011S0503915,House only,"Index, 201612=100",units,v111955554,120.5,
58313,2021-06,"Kelowna, British Columbia",2011S0503915,Land only,"Index, 201612=100",units,v111955555,116.2,E
58314,2021-06,"Vancouver, British Columbia",2011S0503933,Total (house and land),"Index, 201612=100",units,v111955556,120.5,
