,REF_DATE,GEO,DGUID,New housing price indexes,UOM,SCALAR_FACTOR,VECTOR,VALUE,STATUS
55846,2019-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,107.3,
55847,2019-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.0,E
55851,2019-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,116.2,
55852,2019-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,118.1,
55853,2019-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,108.9,E
55950,2019-11,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,108.4,
55951,2019-11,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,110.2,
55952,2019-11,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,103.5,E
55953,2019-11,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.8,
55954,2019-11,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.5,
55955,2019-11,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.4,E
55956,2019-11,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.4,
55957,2019-11,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.3,
55958,2019-11,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
55959,2019-11,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
55960,2019-11,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
55961,2019-11,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
55962,2019-11,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,111.3,
55963,2019-11,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,114.0,
55964,2019-11,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,104.4,E
55965,2019-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,105.9,
55966,2019-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,107.3,
55967,2019-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.0,E
55971,2019-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,117.3,
55972,2019-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,119.6,
55973,2019-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,108.8,E
56070,2019-12,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,108.6,
56071,2019-12,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,110.4,
56072,2019-12,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,103.8,E
56073,2019-12,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56074,2019-12,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56075,2019-12,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56076,2019-12,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.4,
56077,2019-12,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.3,
56078,2019-12,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
56079,2019-12,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56080,2019-12,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56081,2019-12,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56082,2019-12,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,111.6,
56083,2019-12,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,114.3,
56084,2019-12,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,104.8,E
56085,2019-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,105.7,
56086,2019-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,107.0,
56087,2019-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.0,E
56091,2019-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,118.0,
56092,2019-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,120.6,
56093,2019-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,108.8,E
56190,2020-01,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,108.8,
56191,2020-01,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,110.7,
56192,2020-01,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,103.8,E
56193,2020-01,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56194,2020-01,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56195,2020-01,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56196,2020-01,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56197,2020-01,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56198,2020-01,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
56199,2020-01,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56200,2020-01,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56201,2020-01,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56202,2020-01,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,111.9,
56203,2020-01,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,114.7,
56204,2020-01,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,104.8,E
56205,2020-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,106.2,
56206,2020-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,107.8,
56207,2020-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,101.9,E
56211,2020-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,119.6,
56212,2020-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,122.5,
56213,2020-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,109.2,E
56310,2020-02,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,109.5,
56311,2020-02,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,111.2,
56312,2020-02,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.7,E
56313,2020-02,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56314,2020-02,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56315,2020-02,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56316,2020-02,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56317,2020-02,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56318,2020-02,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
56319,2020-02,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56320,2020-02,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56321,2020-02,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56322,2020-02,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,112.8,
56323,2020-02,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,115.3,
56324,2020-02,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.0,E
56325,2020-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,106.5,
56326,2020-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,108.2,
56327,2020-02,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.0,E
56331,2020-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,120.9,
56332,2020-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,124.2,
56333,2020-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,109.3,E
56430,2020-03,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,110.1,
56431,2020-03,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,112.1,
56432,2020-03,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.8,E
56433,2020-03,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56434,2020-03,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56435,2020-03,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56436,2020-03,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56437,2020-03,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56438,2020-03,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
56439,2020-03,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56440,2020-03,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56441,2020-03,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56442,2020-03,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,113.6,
56443,2020-03,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,116.4,
56444,2020-03,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.1,E
56445,2020-03,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.1,
56446,2020-03,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.0,
56447,2020-03,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.1,E
56451,2020-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,122.3,
56452,2020-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,126.1,
56453,2020-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,109.9,E
56550,2020-04,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,110.3,
56551,2020-04,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,112.3,
56552,2020-04,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.9,E
56553,2020-04,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56554,2020-04,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56555,2020-04,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56556,2020-04,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56557,2020-04,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56558,2020-04,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.2,E
56559,2020-04,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56560,2020-04,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56561,2020-04,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56562,2020-04,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,113.8,
56563,2020-04,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,116.7,
56564,2020-04,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.1,E
56565,2020-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.4,
56566,2020-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.2,
56567,2020-04,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.7,E
56571,2020-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,122.8,
56572,2020-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,126.7,
56573,2020-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,109.9,E
56670,2020-05,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,110.3,
56671,2020-05,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,112.3,
56672,2020-05,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.9,E
56673,2020-05,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.8,
56674,2020-05,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.5,
56675,2020-05,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56676,2020-05,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56677,2020-05,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56678,2020-05,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.1,E
56679,2020-05,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56680,2020-05,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56681,2020-05,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56682,2020-05,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,113.8,
56683,2020-05,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,116.7,
56684,2020-05,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.1,E
56685,2020-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.9,
56686,2020-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.7,
56687,2020-05,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,103.0,E
56691,2020-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,124.0,
56692,2020-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,128.2,
56693,2020-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,109.9,E
56790,2020-06,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,110.7,
56791,2020-06,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,112.7,
56792,2020-06,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.9,E
56793,2020-06,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,100.9,
56794,2020-06,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.6,
56795,2020-06,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56796,2020-06,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,103.9,
56797,2020-06,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56798,2020-06,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.1,E
56799,2020-06,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.1,
56800,2020-06,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,103.5,
56801,2020-06,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56802,2020-06,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,114.2,
56803,2020-06,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,117.2,
56804,2020-06,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.1,E
56805,2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.9,
56806,2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.7,
56807,2020-06,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,103.0,E
56811,2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,124.2,
56812,2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,128.4,
56813,2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,110.2,E
56910,2020-07,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,111.1,
56911,2020-07,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,113.4,
56912,2020-07,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,104.9,E
56913,2020-07,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,101.0,
56914,2020-07,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,100.8,
56915,2020-07,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,101.6,E
56916,2020-07,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,104.0,
56917,2020-07,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
56918,2020-07,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.1,E
56919,2020-07,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.5,
56920,2020-07,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,104.0,
56921,2020-07,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
56922,2020-07,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,114.8,
56923,2020-07,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,118.0,
56924,2020-07,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,106.1,E
56925,2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.9,
56926,2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.7,
56927,2020-07,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,103.0,E
56931,2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,125.9,
56932,2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,129.8,
56933,2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,112.6,E
57030,2020-08,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,111.8,
57031,2020-08,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,113.6,
57032,2020-08,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,106.4,E
57033,2020-08,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,102.7,
57034,2020-08,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,102.4,
57035,2020-08,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,103.1,E
57036,2020-08,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,104.0,
57037,2020-08,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
57038,2020-08,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.1,E
57039,2020-08,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,103.7,
57040,2020-08,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,104.3,
57041,2020-08,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,101.1,E
57042,2020-08,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,115.5,
57043,2020-08,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,118.0,
57044,2020-08,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,107.9,E
57045,2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,107.9,
57046,2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,109.7,
57047,2020-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,103.0,E
57051,2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,127.3,
57052,2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,131.5,
57053,2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,113.5,E
57150,2020-09,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,112.7,
57151,2020-09,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,114.8,
57152,2020-09,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,106.4,E
57153,2020-09,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,103.2,
57154,2020-09,"Québec, Quebec",2011S0503421,House only,"Index, 201612=100",units,v111955476,103.3,
57155,2020-09,"Québec, Quebec",2011S0503421,Land only,"Index, 201612=100",units,v111955477,103.0,E
57156,2020-09,"Sherbrooke, Quebec",2011S0503433,Total (house and land),"Index, 201612=100",units,v111955478,104.0,
57157,2020-09,"Sherbrooke, Quebec",2011S0503433,House only,"Index, 201612=100",units,v111955479,103.9,
57158,2020-09,"Sherbrooke, Quebec",2011S0503433,Land only,"Index, 201612=100",units,v111955480,103.1,E
57159,2020-09,"Trois-Rivières, Quebec",2011S0503442,Total (house and land),"Index, 201612=100",units,v111955481,105.3,
57160,2020-09,"Trois-Rivières, Quebec",2011S0503442,House only,"Index, 201612=100",units,v111955482,105.8,
57161,2020-09,"Trois-Rivières, Quebec",2011S0503442,Land only,"Index, 201612=100",units,v111955483,103.3,E
57162,2020-09,"Montréal, Quebec",2011S0503462,Total (house and land),"Index, 201612=100",units,v111955484,116.5,
57163,2020-09,"Montréal, Quebec",2011S0503462,House only,"Index, 201612=100",units,v111955485,119.5,
57164,2020-09,"Montréal, Quebec",2011S0503462,Land only,"Index, 201612=100",units,v111955486,107.9,E
57165,2020-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Total (house and land),"Index, 201612=100",units,v111955487,108.9,
57166,2020-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,House only,"Index, 201612=100",units,v111955488,111.1,
57167,2020-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",2011S050324505,Land only,"Index, 201612=100",units,v111955489,102.9,E
57171,2020-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Total (house and land),"Index, 201612=100",units,v111955493,130.1,
57172,2020-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,House only,"Index, 201612=100",units,v111955494,135.1,
57173,2020-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050335505,Land only,"Index, 201612=100",units,v111955495,113.4,E
57270,2020-10,Quebec,2016A000224,Total (house and land),"Index, 201612=100",units,v111955472,115.2,
57271,2020-10,Quebec,2016A000224,House only,"Index, 201612=100",units,v111955473,116.8,
57272,2020-10,Quebec,2016A000224,Land only,"Index, 201612=100",units,v111955474,110.5,E
57273,2020-10,"Québec, Quebec",2011S0503421,Total (house and land),"Index, 201612=100",units,v111955475,103.6,
